rank,stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,reject_reason,early_reject_reason
158,3583,辛耘,683.0,0.33,-2.71,48.06,11.62,81.2,5,6.1,-118591.0,41000.0,3574419.0,488693.0,False,False,0.0,0.0,0.0,未通過,未通過
159,4569,六方科-KY,176.0,0.69,-2.76,19.92,0.82,68.2,0,9.5,-157000.0,0.0,-129000.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
160,4566,時碩工業,72.6,1.41,1.97,23.02,4.35,72.2,0,12.6,-1158000.0,0.0,-75060.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
161,4764,雙鍵,187.5,0.26,9.97,32.09,2.34,72.2,4,50.3,622088.0,-3000.0,1145088.0,-7000.0,False,False,0.0,0.0,0.0,未通過,未通過
162,4576,大銀微系統,192.5,1.98,6.06,45.28,34.07,84.7,4,49.5,443188.0,0.0,2472061.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
163,4766,南寶,357.0,0.93,0.99,9.57,5.45,62.1,0,17.4,-14878.0,-47000.0,100416.0,-48000.0,False,False,0.0,0.0,0.0,未通過,未通過
164,4904,遠傳,94.3,1.4,0.0,1.48,8.0,55.4,5,3.6,314456.0,-781996.0,3666154.0,-1107722.0,False,False,0.0,0.0,0.0,未通過,未通過
165,4906,正文,39.3,0.72,-3.2,18.69,18.23,62.7,0,-39.8,-1902940.0,-17080.0,-12743805.0,-44849.0,False,False,0.0,0.0,0.0,未通過,未通過
166,4739,康普,88.9,1.13,0.45,12.09,4.43,64.5,1,103.6,510450.0,-4000.0,517449.0,-17000.0,False,False,0.0,0.0,0.0,未通過,未通過
167,4919,新唐,110.5,2.53,9.95,20.96,50.24,65.8,0,-6.1,-141703.0,0.0,-1407880.0,-7000.0,False,False,0.0,0.0,0.0,未通過,未通過
168,3443,創意,3050.0,1.25,9.91,24.74,122.57,69.4,4,33.5,47816.0,64033.0,334641.0,165115.0,False,False,0.0,0.0,0.0,未通過,未通過
169,3450,聯鈞,314.5,0.97,1.62,14.36,75.31,63.7,3,-25.6,817098.0,0.0,12183569.0,-537.0,False,False,0.0,0.0,0.0,未通過,未通過
170,3481,群創,27.25,1.06,3.61,2.71,112.16,56.1,1,33.1,22008441.0,-1549553.0,-85363695.0,-3120210.0,False,False,0.0,0.0,0.0,未通過,未通過
171,3045,台灣大,110.0,1.02,0.0,1.18,7.77,62.8,19,5.8,4150817.0,-602595.0,10939316.0,692278.0,False,False,0.0,0.0,0.0,未通過,未通過
172,3048,益登,39.0,1.12,-1.14,4.63,2.11,55.7,0,26.7,-3370750.0,0.0,-2990615.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
173,3031,佰鴻,31.1,1.58,-0.16,35.91,8.02,78.2,0,22.7,-1227000.0,0.0,-759000.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
174,3034,聯詠,398.5,1.03,1.01,3.63,10.81,57.1,0,-9.6,-209414.0,-28353.0,248428.0,-192560.0,False,False,0.0,0.0,0.0,未通過,未通過
175,4989,榮科,89.4,0.48,9.96,28.33,18.25,75.0,0,54.0,-99523.0,0.0,11453213.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
176,4977,眾達-KY,188.5,0.79,-3.08,3.58,18.27,53.9,0,-19.4,-2061715.0,0.0,345182.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
177,4967,十銓,221.0,1.17,0.68,1.63,22.15,50.8,1,120.5,150746.0,-9000.0,-2393567.0,-19000.0,False,False,0.0,0.0,0.0,未通過,未通過
178,4958,臻鼎-KY,251.5,0.81,-2.33,20.44,68.64,64.0,13,7.2,-7738113.0,276934.0,-14205815.0,1618687.0,False,False,0.0,0.0,0.0,未通過,未通過
179,4949,有成精密,92.3,1.71,-0.86,40.21,13.25,76.4,0,42.2,-299000.0,0.0,804964.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
180,4956,光鋐,41.8,1.7,10.0,30.01,10.68,73.4,1,12.6,1828001.0,0.0,432890.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
181,4938,和碩,78.5,0.88,0.64,2.89,7.51,55.3,0,-0.8,-7208086.0,-228767.0,-5412429.0,-1018367.0,False,False,0.0,0.0,0.0,未通過,未通過
182,5284,jpp-KY,305.5,0.76,-2.86,9.85,6.56,60.2,2,47.5,320000.0,0.0,1122990.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
183,5469,瀚宇博,92.4,1.4,5.0,8.26,6.46,59.5,0,47.4,-2097157.0,-1000.0,-1260057.0,-766.0,False,False,0.0,0.0,0.0,未通過,未通過
184,6005,群益證,27.95,1.43,-1.06,-1.12,4.93,47.4,1,53.3,-5428840.0,959630.0,-9186840.0,487253.0,False,False,0.0,0.0,0.0,未通過,未通過
185,6176,瑞儀,88.5,0.97,-1.56,-5.92,3.49,30.1,1,-3.7,52080.0,-13272.0,-2668820.0,-168025.0,False,False,0.0,0.0,0.0,未通過,未通過
186,6139,亞翔,635.0,0.8,4.1,12.55,38.59,60.9,0,47.5,-954144.0,-1559000.0,1454578.0,-1589051.0,False,False,0.0,0.0,0.0,未通過,未通過
187,6191,精成科,104.5,1.5,9.54,9.56,14.69,59.0,0,78.2,-2440543.0,-1533000.0,-2246374.0,-2479000.0,False,False,0.0,0.0,0.0,未通過,未通過
188,5388,中磊,81.7,0.69,-3.08,3.63,6.75,53.6,3,86.5,521055.0,186000.0,4275845.0,187000.0,False,False,0.0,0.0,0.0,未通過,未通過
189,5434,崇越,401.0,0.88,0.38,19.39,5.76,74.3,4,30.6,367585.0,17651.0,1554653.0,10302.0,False,False,0.0,0.0,0.0,未通過,未通過
190,5243,乙盛-KY,127.0,0.52,7.17,52.6,3.89,86.7,0,-3.2,-85564.0,-1000.0,4348792.0,-1000.0,False,False,0.0,0.0,0.0,未通過,未通過
191,6213,聯茂,224.0,0.85,9.8,44.1,66.8,74.9,0,13.8,-403425.0,-34000.0,-2405089.0,18518.0,False,False,0.0,0.0,0.0,未通過,未通過
192,6224,聚鼎,52.6,0.98,9.93,26.89,0.98,80.2,0,1.9,-1035251.0,0.0,-901251.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
193,6257,矽格,182.0,0.92,1.39,27.03,36.74,77.2,0,16.7,-116432.0,-37123.0,-70307.0,754.0,False,False,0.0,0.0,0.0,未通過,未通過
194,6271,同欣電,176.0,0.84,2.33,13.52,13.94,64.7,4,-4.6,290685.0,0.0,926045.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
195,6278,台表科,125.0,3.34,9.65,26.26,40.19,82.7,0,-2.6,-227000.0,-9852.0,-747000.0,-47907.0,False,False,0.0,0.0,0.0,未通過,未通過
196,6282,康舒,50.4,1.81,9.8,7.78,15.24,57.5,0,17.3,-170608.0,-82000.0,97412.0,-202000.0,False,False,0.0,0.0,0.0,未通過,未通過
197,6285,啟碁,224.0,1.22,-9.68,23.33,139.04,63.2,0,3.8,-225280.0,-17000.0,-2197517.0,4642709.0,False,False,0.0,0.0,0.0,未通過,未通過
198,6409,旭隼,729.0,1.04,1.67,-4.91,6.12,41.5,2,-22.0,-11654.0,90.0,-249833.0,-1708.0,False,False,0.0,0.0,0.0,未通過,未通過
199,6414,樺漢,294.0,1.5,2.26,7.57,6.69,65.0,3,19.2,700603.0,121000.0,571077.0,126000.0,False,False,0.0,0.0,0.0,未通過,未通過
200,6415,矽力*-KY,269.5,1.18,-1.28,-1.85,15.79,46.5,0,12.0,-978193.0,-99000.0,-3355738.0,-549000.0,False,False,0.0,0.0,0.0,未通過,未通過
201,6426,統新,199.0,1.19,-8.08,26.26,11.98,62.1,2,70.0,229550.0,0.0,980905.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
202,6438,迅得,180.0,0.61,-0.55,9.58,5.09,63.0,2,15.7,179534.0,109000.0,-171300.0,109000.0,False,False,0.0,0.0,0.0,未通過,未通過
203,6442,光聖,2075.0,1.17,-6.95,5.67,90.96,52.6,0,75.6,-586333.0,-40000.0,-229897.0,-249000.0,False,False,0.0,0.0,0.0,未通過,未通過
204,6196,帆宣,331.0,0.7,3.28,14.87,9.13,66.2,8,17.5,586614.0,-11000.0,2025991.0,-27106.0,False,False,0.0,0.0,0.0,未通過,未通過
205,6197,佳必琪,179.5,0.84,0.0,4.85,5.89,57.6,0,12.3,-232421.0,-160000.0,-1087421.0,-160000.0,False,False,0.0,0.0,0.0,未通過,未通過
206,5234,達興材料,402.5,0.66,0.63,6.53,3.04,59.1,0,5.5,-4986.0,-99000.0,195639.0,-202138.0,False,False,0.0,0.0,0.0,未通過,未通過
207,6451,訊芯-KY,476.0,1.56,0.21,64.35,54.63,80.1,0,-25.4,-814531.0,0.0,-1350709.0,81000.0,False,False,0.0,0.0,0.0,未通過,未通過
208,6449,鈺邦,172.5,1.27,2.68,8.83,2.2,60.1,5,15.0,73000.0,0.0,139000.0,-180.0,False,False,0.0,0.0,0.0,未通過,未通過
209,6443,元晶,37.0,0.4,2.64,-17.76,4.46,37.8,2,-63.7,459966.0,0.0,5214476.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
210,6515,穎崴,8470.0,1.26,-1.05,21.11,31.56,66.8,1,69.2,-16659.0,134885.0,-37930.0,119470.0,False,False,0.0,0.0,0.0,未通過,未通過
211,6669,緯穎,3755.0,1.35,3.02,0.12,80.21,53.7,0,13.9,-53290.0,-12887.0,-160252.0,-43189.0,False,False,0.0,0.0,0.0,未通過,未通過
212,6672,騰輝電子-KY,151.0,0.73,1.68,27.22,8.1,73.1,0,32.7,-1135600.0,0.0,-710732.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
213,6691,洋基工程,634.0,0.84,1.6,4.59,4.35,58.9,0,112.7,-12779.0,-17000.0,480669.0,-35893.0,False,False,0.0,0.0,0.0,未通過,未通過
214,6505,台塑化,56.2,1.28,2.0,-1.24,13.86,52.4,2,7.8,6852755.0,-551845.0,3119556.0,-938845.0,False,False,0.0,0.0,0.0,未通過,未通過
215,6706,惠特,139.5,1.11,-1.41,12.96,15.18,60.5,4,-59.6,1216570.0,0.0,3222797.0,-505.0,False,False,0.0,0.0,0.0,未通過,未通過
216,6715,嘉基,391.0,0.77,-6.01,23.93,8.37,63.1,6,9.6,-591259.0,663000.0,-723713.0,945862.0,False,False,0.0,0.0,0.0,未通過,未通過
217,6781,AES-KY,976.0,0.9,-1.11,-4.18,10.31,42.1,1,25.6,100707.0,-14000.0,-328594.0,-176125.0,False,False,0.0,0.0,0.0,未通過,未通過
218,6770,力積電,54.6,0.92,0.18,-11.79,60.59,41.7,0,28.3,-16993795.0,-232000.0,-50733981.0,-3594000.0,False,False,0.0,0.0,0.0,未通過,未通過
219,6789,采鈺,407.0,2.43,10.0,20.45,65.77,70.5,1,6.2,178071.0,-7000.0,-221662.0,-15000.0,False,False,0.0,0.0,0.0,未通過,未通過
220,6805,富世達,1730.0,0.95,-1.98,-5.27,39.58,45.7,2,95.0,211879.0,-344301.0,261880.0,-881937.0,False,False,0.0,0.0,0.0,未通過,未通過
221,6830,汎銓,800.0,0.69,3.9,67.81,5.4,85.5,4,22.9,12000.0,0.0,108100.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
222,6658,聯策,80.0,0.58,-3.26,17.36,1.33,68.1,0,60.9,-91000.0,0.0,-78000.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
223,6949,沛爾生醫-創,782.0,1.73,9.99,32.5,4.6,79.2,2,74.5,55379.0,0.0,45757.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
224,8021,尖點,350.0,1.28,0.29,35.73,98.8,73.9,3,51.4,495849.0,-16000.0,5067450.0,-19440.0,False,False,0.0,0.0,0.0,未通過,未通過
225,8039,台虹,137.0,0.93,2.24,17.29,33.11,69.1,0,10.5,-2368052.0,0.0,3409927.0,-13523.0,False,False,0.0,0.0,0.0,未通過,未通過
226,8028,昇陽半導體,191.5,0.82,-2.54,3.93,23.9,53.2,5,25.6,729507.0,-15000.0,4284667.0,-42000.0,False,False,0.0,0.0,0.0,未通過,未通過
227,8110,華東,49.55,1.1,1.85,-7.02,4.89,42.3,1,11.6,70000.0,-34000.0,-2216400.0,-74000.0,False,False,0.0,0.0,0.0,未通過,未通過
228,8112,至上,82.4,1.03,1.98,2.03,14.59,53.6,0,191.7,-2267000.0,-52059.0,-7653459.0,-51396.0,False,False,0.0,0.0,0.0,未通過,未通過
229,8131,福懋科,62.2,0.89,-1.11,-1.11,2.48,48.3,1,33.8,1127603.0,-17000.0,-457095.0,-36034.0,False,False,0.0,0.0,0.0,未通過,未通過
230,8046,南電,646.0,0.73,-1.37,18.21,96.88,63.6,19,39.0,-318213.0,199000.0,1527107.0,2203000.0,False,False,0.0,0.0,0.0,未通過,未通過
231,8150,南茂,63.0,0.93,0.16,4.99,7.04,57.5,11,23.1,1636399.0,2000.0,2905463.0,25000.0,False,False,0.0,0.0,0.0,未通過,未通過
232,8261,富鼎,111.0,0.93,0.0,6.19,2.7,62.8,2,10.9,709035.0,0.0,801035.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
233,8271,宇瞻,159.5,1.07,2.24,3.44,15.14,54.4,0,292.7,-2693950.0,-10000.0,-5033653.0,-22664.0,False,False,0.0,0.0,0.0,未通過,未通過
234,8438,昶昕,85.8,0.65,-0.58,22.61,3.06,68.7,0,20.7,-327600.0,-5000.0,314979.0,-9000.0,False,False,0.0,0.0,0.0,未通過,未通過
235,8464,億豐,377.0,1.19,1.89,2.93,3.49,54.8,14,9.1,64714.0,319.0,239040.0,18226.0,False,False,0.0,0.0,0.0,未通過,未通過
236,8996,高力,1115.0,0.99,1.83,25.88,56.38,69.4,5,205.3,831160.0,34000.0,2908967.0,51000.0,False,False,0.0,0.0,0.0,未通過,未通過
237,9904,寶成,28.05,0.85,0.18,-3.0,2.7,37.8,1,-11.1,-6565896.0,263722.0,-16641229.0,53440.0,False,False,0.0,0.0,0.0,未通過,未通過
238,9939,宏全,110.0,1.08,-0.9,-6.92,3.17,32.0,4,-4.0,464304.0,3000.0,-83934.0,5000.0,False,False,0.0,0.0,0.0,未通過,未通過
